title,authors,first_publish_year,edition_count,subject_count,has_cover,is_available_online,genre,cover_id,ol_key,avg_rating,ratings_count,book_age,ratings_count_filled,avg_rating_filled,popularity_score,is_popular
Fish!,"Stephen C. Lundin, Harry Paul, John Christensen",2000.0,10,25,1,1,business,8251710.0,/works/OL13245065W,,0.0,25.0,0.0,4.0,16.6,0
The art of M&A,"Stanley Foster Reed, Alexandra Reed Lajoux, Alexandra Lajoux, H. Peter Nesvold",1988.0,10,11,1,0,business,1874311.0,/works/OL1982419W,5.0,1.0,37.0,1.0,5.0,20.606,1
Real Options Analysis,Johnathan Mun,2002.0,10,5,1,1,business,306748.0,/works/OL5848581W,,0.0,23.0,0.0,4.0,16.6,0
Setting the Table,Danny Meyer,2006.0,10,5,1,0,business,33989.0,/works/OL3453898W,,0.0,19.0,0.0,4.0,16.6,0
Future search,"Marvin Ross Weisbord, Sandra Janoff, Marvin Weisbord",1995.0,10,17,1,1,business,927444.0,/works/OL502422W,,0.0,30.0,0.0,4.0,16.6,0
Send,"David Shipley, Will Schwalbe",2007.0,10,29,1,1,business,10630092.0,/works/OL11877633W,2.0,1.0,18.0,1.0,2.0,8.606,0
Essential Guide to Real Estate Leases,Mark Warda,2001.0,10,12,1,1,business,1921064.0,/works/OL106397W,,0.0,24.0,0.0,4.0,16.6,0
Microsoft Office 2007,"Gary B. Shelly, Thomas J. Cashman, Misty E. Vermaat, David N. Nuscher",2007.0,10,22,1,1,business,1798357.0,/works/OL758357W,,0.0,18.0,0.0,4.0,16.6,0
Business research methods,William G. Zikmund,1984.0,10,10,1,1,business,1063743.0,/works/OL513590W,,0.0,41.0,0.0,4.0,16.6,0
Secrets of Six-Figure Women,Barbara Stanny,2002.0,10,13,1,1,business,41010.0,/works/OL2654459W,4.333333333333333,3.0,23.0,3.0,4.333333333333333,17.951333333333334,0
Economics of regulation and antitrust,"W. Kip Viscusi, John M. Vernon, Joseph E. Harrington",1992.0,10,46,1,1,business,150845.0,/works/OL2546603W,4.333333333333333,3.0,33.0,3.0,4.333333333333333,17.951333333333334,0
Representing Workers,Howard Gospel,2003.0,10,13,1,1,business,4624368.0,/works/OL8098776W,,0.0,22.0,0.0,4.0,16.6,0
Euro,Michael Artis,2000.0,10,5,1,0,business,1210391.0,/works/OL8014939W,,0.0,25.0,0.0,4.0,16.6,0
Implementing mentoring schemes,Nadine Klasen,2001.0,10,3,1,0,business,1400941.0,/works/OL6213625W,,0.0,24.0,0.0,4.0,16.6,0
Principles of Macroeconomics,"Steven A. Greenlaw, David Shapiro: Pennsylvania State University, David Shapiro, Ralph Sonenshine, Craig Richardson, Timothy Taylor, Eric Dodge, Cynthia Gamez, Andres Jauregui, Diane Keenan, Dan MacDonald, Amyaz Moledina, OpenStax, Daniel MacDonald",2014.0,10,10,1,0,business,10175124.0,/works/OL20859962W,,0.0,11.0,0.0,4.0,16.6,0
Beyond integrity,"Scott B. Rae, Kenman L. Wong",1996.0,10,16,1,1,business,9659359.0,/works/OL16589103W,,0.0,29.0,0.0,4.0,16.6,0
How to have confidence and power in dealing with people,Les Giblin,1956.0,10,5,1,1,business,8061505.0,/works/OL6690968W,2.3333333333333335,3.0,69.0,3.0,2.3333333333333335,9.951333333333334,0
Bookkeeping for dummies,Lita Epstein,2011.0,10,6,1,1,business,10616188.0,/works/OL20027591W,5.0,1.0,14.0,1.0,5.0,20.606,1
The Ultimate Sales Machine,Chet Holmes,2007.0,10,6,1,1,business,1860749.0,/works/OL9176664W,,0.0,18.0,0.0,4.0,16.6,0
Talking money,"Jean Sherman Chatzky, Jean Chatzky",2001.0,10,14,1,1,business,1235036.0,/works/OL15153663W,,0.0,24.0,0.0,4.0,16.6,0
Scientific Advertising,Claude C. Hopkins,1960.0,10,3,1,0,business,3337286.0,/works/OL4114632W,,0.0,65.0,0.0,4.0,16.6,0
Technical Analysis Plain & Simple,Michael N. Kahn,1999.0,10,9,1,1,business,2346398.0,/works/OL3349882W,4.0,1.0,26.0,1.0,4.0,16.606,0
Digital Hustlers,"Casey Kait, Stephen Weiss",2001.0,10,8,1,1,business,52507.0,/works/OL277222W,,0.0,24.0,0.0,4.0,16.6,0
Bond investing for dummies,Russell Wild,2007.0,10,6,1,0,business,6405643.0,/works/OL1869668W,,0.0,18.0,0.0,4.0,16.6,0
The Many coloured coat,Morley Callaghan,1960.0,10,5,1,1,business,7011586.0,/works/OL3851067W,,0.0,65.0,0.0,4.0,16.6,0
"The Wisdom of Crowds:Why the Many Are Smarter Than the Few and How Collective Wisdom Shapes Business, Economies, Societies and Nations",James Surowiecki,2004.0,10,22,1,1,business,213263.0,/works/OL8036447W,3.857142857142857,7.0,21.0,7.0,3.857142857142857,16.07057142857143,0
The elements of marketing,"Converse, Paul Dulaney",1930.0,10,3,0,0,business,,/works/OL1137132W,,0.0,95.0,0.0,4.0,16.6,0
Running Money,Andy Kessler,2004.0,10,9,1,1,business,33836.0,/works/OL6038627W,,0.0,21.0,0.0,4.0,16.6,0
Human capital,Gary Stanley Becker,1964.0,10,10,1,1,business,6414366.0,/works/OL2963149W,2.0,1.0,61.0,1.0,2.0,8.606,0
The secret history of the American empire,"Perkins, John, John Perkins, Perkins, John",2007.0,10,44,1,1,business,8717937.0,/works/OL2693771W,,0.0,18.0,0.0,4.0,16.6,0
Opportunities in environmental careers,Odom Fanning,1971.0,10,26,1,1,business,1077726.0,/works/OL2930274W,,0.0,54.0,0.0,4.0,16.6,0
Mastering the Rockefeller Habits,Verne Harnish,2002.0,10,12,1,1,business,861813.0,/works/OL6016076W,5.0,1.0,23.0,1.0,5.0,20.606,1
God is my broker,"Ty Brother., Christopher Buckley, John Tierney",1998.0,10,8,1,1,business,42715.0,/works/OL1980578W,,0.0,27.0,0.0,4.0,16.6,0
Never Split the Difference,"Chris Voss, Tahl Raz",2016.0,10,26,1,1,business,8365942.0,/works/OL18819818W,4.147058823529412,68.0,9.0,68.0,4.147058823529412,17.59623529411765,0
Multiple Streams of Income,Robert G. Allen,2000.0,10,7,1,1,business,302117.0,/works/OL2355577W,,0.0,25.0,0.0,4.0,16.6,0
Youth's introduction to trade and business,M. Clare,1720.0,10,2,1,1,business,7224929.0,/works/OL7698113W,,0.0,305.0,0.0,4.0,16.6,0
Introduction to C++ for Financial Engineers,Daniel J. Duffy,2006.0,9,8,1,0,business,1238022.0,/works/OL5706184W,,0.0,19.0,0.0,4.0,16.540000000000003,0
A guide to practical toxicology,Adam Woolley,2003.0,9,20,1,1,business,488963.0,/works/OL5857390W,,0.0,22.0,0.0,4.0,16.540000000000003,0
Successful Time Management (Creating Success),Patrick Forsyth,2003.0,9,4,1,1,business,1395032.0,/works/OL716033W,,0.0,22.0,0.0,4.0,16.540000000000003,0
A Bull in China,"Jim Rogers, Rogers, Jim",2007.0,9,12,1,1,business,746608.0,/works/OL8036812W,,0.0,18.0,0.0,4.0,16.540000000000003,0
Representing Consumers,Barbara Stern,1998.0,9,14,1,0,business,1208746.0,/works/OL8094545W,,0.0,27.0,0.0,4.0,16.540000000000003,0
The real deal,"Sandy Weill, Judah S. Kraushaar",2006.0,9,8,1,1,business,6902462.0,/works/OL8135544W,,0.0,19.0,0.0,4.0,16.540000000000003,0
The Fundamentals of Hedge Fund Management,Daniel A. Strachman,2006.0,9,4,1,0,business,1250561.0,/works/OL8227845W,,0.0,19.0,0.0,4.0,16.540000000000003,0
Inside Steve's Brain,Leander Kahney,2008.0,9,12,1,1,business,8324974.0,/works/OL8904488W,,0.0,17.0,0.0,4.0,16.540000000000003,0
Women want more,Michael J. Silverstein,2009.0,9,5,1,1,business,6305374.0,/works/OL8423524W,,0.0,16.0,0.0,4.0,16.540000000000003,0
Project management accounting,Kevin R. Callahan,2007.0,9,8,1,0,business,6412273.0,/works/OL8204785W,,0.0,18.0,0.0,4.0,16.540000000000003,0
Balanced Scorecard Step-by-Step,Paul R. Niven,2002.0,9,21,1,0,business,1250863.0,/works/OL8205095W,,0.0,23.0,0.0,4.0,16.540000000000003,0
Brewing Up a Business,Sam Calagione,2005.0,9,12,1,1,business,10677983.0,/works/OL8205203W,,0.0,20.0,0.0,4.0,16.540000000000003,0
Parasitology,Jack Chernin,2000.0,9,13,1,1,business,11692360.0,/works/OL9287226W,,0.0,25.0,0.0,4.0,16.540000000000003,0
The Jelly Effect,Andy Bounds,2007.0,9,3,1,1,business,2015932.0,/works/OL9010811W,,0.0,18.0,0.0,4.0,16.540000000000003,0
The future of reputation,Daniel J. Solove,2007.0,9,30,1,1,business,2355825.0,/works/OL5834977W,2.0,1.0,18.0,1.0,2.0,8.546000000000001,0
"Sport, Leisure and Tourism Information Sources",Martin Scarrott,1999.0,9,19,1,1,business,1400219.0,/works/OL8466841W,,0.0,26.0,0.0,4.0,16.540000000000003,0
How to Argue with an Economist,Lindy Edwards,2002.0,9,10,1,0,business,1268145.0,/works/OL8323630W,,0.0,23.0,0.0,4.0,16.540000000000003,0
Critical Management Perspectives on Information Systems,Carole Brooke,2008.0,9,22,1,0,business,9726947.0,/works/OL9487165W,,0.0,17.0,0.0,4.0,16.540000000000003,0
Armadillo,William Boyd,1998.0,9,9,1,1,business,964255.0,/works/OL240970W,,0.0,27.0,0.0,4.0,16.540000000000003,0
Asian Entreprenuerial Minorities,Christine Dobbin,2013.0,9,3,0,0,business,,/works/OL25134341W,,0.0,12.0,0.0,4.0,16.540000000000003,0
Business History,Franco Amatori,2008.0,9,17,1,1,business,14376996.0,/works/OL2584835W,,0.0,17.0,0.0,4.0,16.540000000000003,0
Business research projects,Jimme Keizer,2006.0,9,13,1,1,business,8625784.0,/works/OL11717788W,,0.0,19.0,0.0,4.0,16.540000000000003,0
What management is,"Joan Magretta, Joan Magretta, Nan Dundes Stone",2002.0,9,12,1,1,business,4918494.0,/works/OL12492154W,,0.0,23.0,0.0,4.0,16.540000000000003,0
Nolo's Quick LLC,Anthony Mancuso,2000.0,9,12,1,1,business,758009.0,/works/OL103554W,,0.0,25.0,0.0,4.0,16.540000000000003,0
Business organisation,Lawrence Robert Dicksee,1910.0,9,3,1,1,business,4357017.0,/works/OL10636269W,,0.0,115.0,0.0,4.0,16.540000000000003,0
Getting started in chart patterns,Thomas N. Bulkowski,2006.0,9,10,1,0,business,9012647.0,/works/OL12361961W,5.0,1.0,19.0,1.0,5.0,20.546,1
How to Start a Business in Florida,Mark Warda,1983.0,9,13,1,1,business,1921145.0,/works/OL106409W,4.0,1.0,42.0,1.0,4.0,16.546,0
Business networks in Japan,Jens Laage-Hellman,1997.0,9,21,1,0,business,1206759.0,/works/OL3264808W,,0.0,28.0,0.0,4.0,16.540000000000003,0
Monetary theory,Alvaro Cencini,1995.0,9,15,1,0,business,1204929.0,/works/OL3338590W,5.0,1.0,30.0,1.0,5.0,20.546,1
Employment relations in the hospitality and tourism industries,Rosemary Lucas,2003.0,9,13,1,0,business,1214542.0,/works/OL3165754W,,0.0,22.0,0.0,4.0,16.540000000000003,0
Planner 2022-2023,Cynthia Owen,2022.0,9,1,0,0,business,,/works/OL31120803W,,0.0,3.0,0.0,4.0,16.540000000000003,0
Social Media Marketing for Small Businesses,Jon Law,2022.0,9,2,0,0,business,,/works/OL31120534W,,0.0,3.0,0.0,4.0,16.540000000000003,0
End of the Road,"Louis Holder, Lorena Goldsmith, Paramdeo Singh, Sonia Holder",2024.0,9,2,0,0,business,,/works/OL37762199W,,0.0,1.0,0.0,4.0,16.540000000000003,0
Prison to Profits,Keyana Mccray,2023.0,9,2,0,0,business,,/works/OL35785424W,,0.0,2.0,0.0,4.0,16.540000000000003,0
King of the Club,Charles Gasparino,2007.0,9,12,1,1,business,39554.0,/works/OL276853W,,0.0,18.0,0.0,4.0,16.540000000000003,0
The complete guide to investing in property,Liz Hodgkinson,2006.0,9,4,1,1,business,1394929.0,/works/OL2795566W,,0.0,19.0,0.0,4.0,16.540000000000003,0
Your Money or Your Life,Neil Cavuto,2005.0,9,9,1,0,business,46214.0,/works/OL272829W,,0.0,20.0,0.0,4.0,16.540000000000003,0
Notary Public Journal,Carlette T. Whitlock,2021.0,9,2,0,0,business,,/works/OL27138528W,,0.0,4.0,0.0,4.0,16.540000000000003,0
The Complete TurtleTrader,Michael W. Covel,2007.0,9,7,1,0,business,4942320.0,/works/OL278385W,4.0,3.0,18.0,3.0,4.0,16.558,0
Trend Following,Michael W. Covel,2004.0,9,6,1,0,business,87320.0,/works/OL278386W,,0.0,21.0,0.0,4.0,16.540000000000003,0
Strategic planning for information systems,"Ward, John MInstM., Ward, John L., Joe Peppard, John Ward",1990.0,9,9,1,1,business,299977.0,/works/OL2971723W,3.0,1.0,35.0,1.0,3.0,12.546000000000001,0
Work the system,Sam Carpenter,2008.0,9,4,1,1,business,11119790.0,/works/OL19703381W,,0.0,17.0,0.0,4.0,16.540000000000003,0
Accounting workbook for dummies,John A. Tracy,1991.0,9,3,1,1,business,7316049.0,/works/OL1995280W,,0.0,34.0,0.0,4.0,16.540000000000003,0
Leading with Questions,Michael J. Marquardt,2005.0,9,7,1,1,business,549419.0,/works/OL1898494W,,0.0,20.0,0.0,4.0,16.540000000000003,0
Graphic charts in business,Allan Cecil Haskell,1922.0,9,2,1,0,business,10918973.0,/works/OL216788W,,0.0,103.0,0.0,4.0,16.540000000000003,0
Brookings Papers on Economic Activity,David Romer,2010.0,9,2,1,0,business,8625215.0,/works/OL19832354W,,0.0,15.0,0.0,4.0,16.540000000000003,0
Quantitative Methods for Business,John Buglear,2004.0,9,15,1,1,business,13102189.0,/works/OL21229675W,,0.0,21.0,0.0,4.0,16.540000000000003,0
Variegated Neoliberalism,Huw Macartney,2010.0,9,26,0,0,business,,/works/OL21027216W,,0.0,15.0,0.0,4.0,16.540000000000003,0
Essentials of marketing research,"William G. Zikmund, Barry J. Babin",1999.0,9,12,1,1,business,1178166.0,/works/OL513587W,,0.0,26.0,0.0,4.0,16.540000000000003,0
Leveraging communities of practice for strategic advantage,Hubert Saint-Onge,2003.0,9,30,1,0,business,10268862.0,/works/OL5146848W,,0.0,22.0,0.0,4.0,16.540000000000003,0
Competing in a global economy,Helmut Forstner,1990.0,9,9,1,0,business,1064264.0,/works/OL4200612W,,0.0,35.0,0.0,4.0,16.540000000000003,0
Ugly Americans,Ben Mezrich,2004.0,9,9,1,1,business,30325.0,/works/OL61391W,4.0,1.0,21.0,1.0,4.0,16.546,0
The failure of risk management,Douglas W. Hubbard,2009.0,9,6,1,1,business,6418116.0,/works/OL12252731W,4.666666666666667,3.0,16.0,3.0,4.666666666666667,19.22466666666667,1
The positive deviant,Sara Parkin,2010.0,9,6,1,0,business,8708142.0,/works/OL15092464W,,0.0,15.0,0.0,4.0,16.540000000000003,0
"Terrorism, the worker, and the city",Luke Howie,2017.0,9,7,0,0,business,,/works/OL13783874W,,0.0,8.0,0.0,4.0,16.540000000000003,0
Business analysis techniques,James Cadle,2010.0,9,8,1,1,business,8625648.0,/works/OL15461800W,,0.0,15.0,0.0,4.0,16.540000000000003,0
Foundations of Entrepreneurship and Economic Development,David A. Harper,2003.0,9,10,1,1,business,2415341.0,/works/OL1675225W,,0.0,22.0,0.0,4.0,16.540000000000003,0
Performance Consulting,"Dana Gaines Robinson, James C Robinson, Jack J. Phillips, Patricia Pulliam Phillips, Dick Handshaw",1996.0,9,7,1,1,business,6909512.0,/works/OL16087397W,,0.0,29.0,0.0,4.0,16.540000000000003,0
The Science of Being Well,"Wallace D. Wattles, Jim Killavey, Bart Van den Hoogen",1910.0,65,5,1,1,health,2009980.0,/works/OL7990009W,,0.0,115.0,0.0,4.0,19.0,1
Fit & well,"Thomas D. Fahey, Paul M. Insel, Walton T. Roth",1994.0,60,12,1,1,health,10663802.0,/works/OL62164W,,0.0,31.0,0.0,4.0,19.0,1
Nutrition,"Lori A. Smolin, Smolin",1994.0,45,5,1,1,health,10679904.0,/works/OL3000098W,4.25,4.0,31.0,4.0,4.25,19.724,1
The pleasures of imagination,Mark Akenside,1744.0,44,7,1,1,health,2052511.0,/works/OL1660944W,,0.0,281.0,0.0,4.0,18.64,1
Nutrition & you : core concepts for good health,"Joan Salge Blake, Joan Blake",2007.0,43,5,1,1,health,9504993.0,/works/OL18165887W,4.25,4.0,18.0,4.0,4.25,19.604000000000003,1
Science and health,Mary Baker Eddy,1875.0,39,26,1,1,health,675369.0,/works/OL2526912W,,0.0,150.0,0.0,4.0,18.34,1
Sane Sex Life and Sane Sex Living,"Harland William Long, Gordon Martin",1919.0,38,8,1,1,health,2892822.0,/works/OL211033W,,,106.0,0.0,4.0,18.28,1
A million little pieces,James Frey,2003.0,30,24,1,1,health,242446.0,/works/OL5858014W,3.8461538461538463,13.0,22.0,13.0,3.8461538461538463,17.262615384615387,0
Joni,"Joni Eareckson Tada, Joni Eareckson-Tada, Joe Musser",1976.0,30,18,1,1,health,170240.0,/works/OL13892W,,0.0,49.0,0.0,4.0,17.8,0
Mindful Tots,"Whitney Stewart, Rocio Alejandro",2019.0,29,7,1,0,health,14766362.0,/works/OL20748801W,,0.0,6.0,0.0,4.0,17.740000000000002,0
Ohole Shem (Otsar pisḳe nedarim),Mikhaʼel ben Yosef Perets,1989.0,28,60,0,0,health,,/works/OL15280716W,,0.0,36.0,0.0,4.0,17.68,0
The Immortal Life of Henrietta Lacks,Rebecca Skloot,2009.0,25,86,1,1,health,8364866.0,/works/OL13850788W,4.186046511627907,43.0,16.0,43.0,4.186046511627907,18.502186046511632,1
Lifetime physical fitness and wellness,"Werner W. K. Hoeger, Wener W.K. Hoeger, Werner W. K Hoeger, HOEGER/HOEGER, Sharon A. Hoeger, Wener W. K. Hoeger, Sharon Hoeger, Wener Hoeger",1986.0,25,11,1,1,health,6614912.0,/works/OL16479869W,,0.0,39.0,0.0,4.0,17.5,0
Prescription for nutritional healing,"James F. Balch, Phyllis A. Balch, Stacey J. Bell",1990.0,25,36,1,1,health,4021092.0,/works/OL551319W,5.0,1.0,35.0,1.0,5.0,21.506,1
The art of preserving health,John Armstrong,1744.0,25,9,1,1,health,4436284.0,/works/OL1712976W,,0.0,281.0,0.0,4.0,17.5,0
Nutrition,Mary B. Grosvenor,2001.0,24,4,1,1,health,11505794.0,/works/OL270576W,,0.0,24.0,0.0,4.0,17.44,0
First book in physiology and hygiene,John Harvey Kellogg,1888.0,24,6,1,0,health,1921764.0,/works/OL2451036W,,0.0,137.0,0.0,4.0,17.44,0
"The poor rich man, and the rich poor man",Catharine Maria Sedgwick,1836.0,24,5,1,1,health,6164181.0,/works/OL1863233W,,0.0,189.0,0.0,4.0,17.44,0
"Get fit, stay well!","Janet L. Hopson, Janet Hopson, Rebecca J. Donatelle, Tanya R. Littrell",2008.0,23,4,1,1,health,9899118.0,/works/OL4781729W,,0.0,17.0,0.0,4.0,17.38,0
Science and Health with Key to the Scriptures,Mary Baker Eddy,1875.0,23,8,1,1,health,7242787.0,/works/OL2526911W,,0.0,150.0,0.0,4.0,17.38,0
It's Perfectly Normal,"Robie H. Harris, Michael Ill Emberley, Michael Emberley",1994.0,23,39,1,1,health,7099246.0,/works/OL42649W,3.0,4.0,31.0,4.0,3.0,13.404000000000003,0
Vitamin bible,"Earl Mindell, Time Warner Electronic Publishing",1979.0,22,12,1,1,health,9712339.0,/works/OL1867260W,4.5,2.0,46.0,2.0,4.5,19.332,1
Healthwise handbook,"Donald W. Kemper, Katy E. Magee, Steven L. Schneider",1985.0,22,26,1,1,health,6511211.0,/works/OL2063347W,,0.0,40.0,0.0,4.0,17.32,0
"Defense, multi-sensor integrated system",Israel.,1983.0,21,23,0,0,health,,/works/OL793160W,,0.0,42.0,0.0,4.0,17.259999999999998,0
The Pleasures of Imagination,"Mark Akenside, Anna Laetitia Barbauld",1744.0,21,4,1,0,health,10909595.0,/works/OL24377834W,,0.0,281.0,0.0,4.0,17.259999999999998,0
Health,Rebecca J. Donatelle,2004.0,20,3,0,0,health,,/works/OL21420346W,,0.0,21.0,0.0,4.0,17.200000000000003,0
The Gene,"Siddhartha Mukherjee, Dennis Boutsikaris",2016.0,20,51,1,1,health,11320163.0,/works/OL17762235W,4.125,24.0,9.0,24.0,4.125,17.844,0
The art of living long,Luigi Cornaro,1905.0,20,5,1,1,health,11523535.0,/works/OL13000003W,,0.0,120.0,0.0,4.0,17.200000000000003,0
The Art of Sensual Massage,Gordon Inkeles,1972.0,20,4,1,1,health,740707.0,/works/OL3464881W,5.0,1.0,53.0,1.0,5.0,21.206,1
Principles and Labs for Physical Fitness and Wellness,"Werner W. K. Hoeger, Werner W. K Hoeger, Wener W.K. Hoeger, Sharon A. Hoeger, Wener W.K. Hoeger, Sharon A. Hoeger, Wener W. K. Hoeger, Wener Hoeger, Sharon Hoeger, Amber L. Fawson, Cherie I. Hoeger",1988.0,20,8,1,1,health,6696013.0,/works/OL5967916W,5.0,1.0,37.0,1.0,5.0,21.206,1
Death be not proud,John Gunther,1947.0,20,21,1,1,health,36624.0,/works/OL1771796W,4.0,1.0,78.0,1.0,4.0,17.206000000000003,0
How to live 365 days a year,John A. Schindler,1954.0,20,11,1,1,health,513413.0,/works/OL7497934W,4.142857142857143,14.0,71.0,14.0,4.142857142857143,17.855428571428575,0
Resurrection of the body,"F. Matthias Alexander, Edward Maisel, F. Mathias Alexander, F Matthias Alexander",1969.0,20,13,1,1,health,9308148.0,/works/OL3368838W,2.0,2.0,56.0,2.0,2.0,9.212,0
Nutrition and physical fitness,"Lotta Jean Bogert, George M. Briggs, Doris Howes Calloway",1931.0,19,9,1,1,health,7155807.0,/works/OL142101W,4.166666666666667,6.0,94.0,6.0,4.166666666666667,17.84266666666667,0
Wasted,Marya Hornbacher,1998.0,19,20,1,1,health,22660.0,/works/OL2679254W,4.428571428571429,7.0,27.0,7.0,4.428571428571429,18.896285714285717,1
La peau et le toucher,Ashley Montagu,1971.0,19,49,1,1,health,3069243.0,/works/OL1214391W,5.0,1.0,54.0,1.0,5.0,21.145999999999997,1
Total Fitness and Wellness,"Scott K. Powers, Stephen L. Dodd, Virginia J. Noland",2003.0,18,6,1,1,health,1177081.0,/works/OL21430808W,,0.0,22.0,0.0,4.0,17.080000000000002,0
Food rules,"Michael Pollan, Laura Manero Jiménez;",2009.0,18,18,1,1,health,6305235.0,/works/OL14873323W,3.6,15.0,16.0,15.0,3.6,15.570000000000002,0
"The Egyptian-Israeli peace treaty, March 26, 1979",Egypt.,1979.0,18,16,0,0,health,,/works/OL1127069W,,0.0,46.0,0.0,4.0,17.080000000000002,0
Wellness,"David J. Anspaugh, Michael H. Hamrick, Frank D. Rosato",1971.0,18,11,1,1,health,5339248.0,/works/OL890504W,,0.0,54.0,0.0,4.0,17.080000000000002,0
Contact Tracing Log - a Logical Necessity,"J. A. Talkington, N. S. Najd",2020.0,17,2,0,0,health,,/works/OL26807795W,,0.0,5.0,0.0,4.0,17.020000000000003,0
Edge of Medicine,Mayo Clinic Press,2022.0,17,2,1,0,health,14649036.0,/works/OL28437617W,,0.0,3.0,0.0,4.0,17.020000000000003,0
Royal Canadian Air Force Exercise Plans for Physical Fitness,"Royal canadian Airforce, Canada. Royal Canadian Air Force., Canada. Royal Canadian Air Force, Royal Canadian Air Force, Rcaf, Royal canadian air force",1962.0,17,11,1,1,health,10234894.0,/works/OL8259342W,,0.0,63.0,0.0,4.0,17.020000000000003,0
Healing Burnout Guide,"Richard C. Scepura, Nancy Nixon Ensign",2021.0,16,2,1,0,health,12419864.0,/works/OL25447866W,,0.0,4.0,0.0,4.0,16.96,0
Departmental report,Great Britain. Department of Health,1994.0,16,5,1,1,health,12841435.0,/works/OL28596231W,,0.0,31.0,0.0,4.0,16.96,0
Truth & Beauty,Ann Patchett,2004.0,16,20,1,1,health,1472334.0,/works/OL2046443W,5.0,1.0,21.0,1.0,5.0,20.966,1
Management Practice in Dietetics,Nancy R. Hudson,1999.0,16,5,1,1,health,364201.0,/works/OL8345210W,,0.0,26.0,0.0,4.0,16.96,0
Science of Being Well,Wallace D. Wattles,2010.0,16,3,0,0,health,,/works/OL39936055W,,0.0,15.0,0.0,4.0,16.96,0
Man's supreme inheritance,F. Matthias Alexander,1910.0,16,7,1,1,health,2871968.0,/works/OL3368839W,,0.0,115.0,0.0,4.0,16.96,0
Brain on fire,Susannah Cahalan,2012.0,16,20,1,1,health,10334788.0,/works/OL16599694W,3.5789473684210527,19.0,13.0,19.0,3.5789473684210527,15.389789473684212,0
Diabetic Pregnancy Journal,Amanda Davis,2023.0,15,2,1,0,health,14662935.0,/works/OL37856570W,,0.0,2.0,0.0,4.0,16.900000000000002,0
Women Who BossUp,"Tamira Luc, Women With Vision International",2020.0,15,2,1,0,health,13849962.0,/works/OL26808619W,,0.0,5.0,0.0,4.0,16.900000000000002,0
Public Health Practice in Australia,"Vivian Lin, James Smith, Sally Fawkes, Priscilla Robinson, Sandy Gifford",2007.0,15,8,1,1,health,13092329.0,/works/OL21792892W,,0.0,18.0,0.0,4.0,16.900000000000002,0
Sometimes I Feel Angry,Jaclyn Jaycox,2020.0,15,6,0,0,health,,/works/OL22160403W,,0.0,5.0,0.0,4.0,16.900000000000002,0
